,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
4687,94975.44310103271,5.975019198639659,8.091808167347363,3.8,38395.60931827854,1606475.7822321856,"995 John Via Suite 355
Perkinsborough, HI 85367-8516"
4688,95540.53494335478,7.481198077330377,8.193022662863742,5.96,53266.12119219361,2249861.1108134757,"5392 Riley Gateway Apt. 904
Jennifertown, FM 85603"
4689,93268.32771573638,4.960709104402505,8.362528518756195,7.37,62483.58656679245,1689575.8645939394,"65738 Rodriguez Locks Apt. 739
Josephburgh, KS 05423-3806"
4690,113706.76854701572,5.324075073894808,6.395349857680166,4.62,61612.92435526289,1626245.7224184277,"29600 Garcia Forest Suite 239
West Mark, NV 55584"
4691,103058.90394789932,6.71037851184081,9.00879952609749,3.56,44205.4991600596,2020592.519506258,"825 Moore Pike
Carolynmouth, VT 31968"
4692,84133.12160420053,6.55714566407721,5.871742134869743,3.73,97167.24633814929,1941710.4406298376,"USNV Smith
FPO AP 44055-1501"
4693,103521.64467630505,6.63731815222261,6.854311966266403,3.78,46377.11192066754,1844906.6467623555,"23360 Hicks Avenue
Lake Carolside, WV 96062"
4694,107310.49607538308,7.965582904713426,6.8996720872957935,3.71,62545.616084697474,2483630.0350508452,"2788 Martin Overpass
Lopezfurt, WA 40057"
4695,107905.23059274846,5.948518692766998,5.891019002705949,2.84,75343.468642797,2051815.8576305176,"Unit 3742 Box 9321
DPO AE 99472-7335"
4696,77550.70303615788,7.092562931546676,7.859689067907326,3.76,46950.71754657095,1560522.5856245123,"970 Branch Forest
South John, FL 35214-9934"
4697,117483.76794156559,5.604431680715449,7.878894042538794,3.81,46885.526503331246,2035820.0604875023,"51634 Meyers Squares
North David, CO 64016"
4698,96922.50067836136,6.325367596340671,6.62554624032733,3.87,35047.33033818288,1583661.05496134,"46868 Elizabeth Mall Apt. 072
Destinyport, CA 53577-1909"
4699,60683.811245406614,5.423726747725135,6.7011513305691395,2.61,74316.14570556891,934530.2208415335,"7497 Melissa Crossroad
Kylemouth, VT 88901"
4700,74468.64783294842,6.825571842583297,5.06307433081772,4.56,48338.05547496095,1194969.135897305,"4943 Jennifer View Suite 718
Andersonville, TN 88026-0570"
4701,100436.97174156496,4.9888720525113195,5.812869450679099,3.44,82955.21738874869,1816984.3135779444,"147 Adam Stravenue
Dianebury, VA 23245"
4702,109974.02552702728,5.703643464827613,6.376303961073679,3.84,57012.90231770064,2119570.5104991896,"38508 Brown Causeway Apt. 304
Knightshire, AS 54676-8255"
4703,90651.34544042064,5.775103526849361,4.785106188882344,4.74,46987.4339600091,871081.9289974119,"USNV Allen
FPO AP 30721-1703"
4704,89383.05879071486,6.254984897615014,6.027495573118589,2.31,72691.90612190134,1828366.5480826723,"84514 Matthews Inlet Apt. 106
Simmonsburgh, NV 26301"
4705,76492.96336645394,7.038175662020422,7.755651209195661,3.92,91976.3666935786,1982458.591089391,"9773 Hall Radial Suite 078
New Michelle, TN 85462-9101"
4706,78069.45423603975,7.444958572116726,7.920384343581173,7.27,53184.49683326898,1962908.7822159745,"11487 Tamara Mountain Suite 000
Rogersfurt, ME 83230-6957"
4707,55922.12712605982,7.294677767292355,6.421138698196548,3.56,46282.22677567928,1034160.1964740058,"24834 David Trail
Fryeshire, NY 88462-1008"
4708,66988.92712052255,6.510462755299911,8.492122801739907,4.82,65983.49719216235,1584061.8889218403,"11389 Andrew Rapids Suite 737
Marctown, MP 65890-2664"
4709,86521.64511581873,4.383756137226572,7.6897315091730585,5.07,73540.9168408924,1407673.3293186186,"015 Choi Hills Apt. 000
New Richardburgh, OH 61977-2052"
4710,106641.90350226173,6.750333269808833,8.77568770933692,4.83,80331.42256338551,2501930.3493338353,"5423 Cain Orchard Suite 040
East Josephview, MO 51771"
4711,103538.65939389417,3.821316068760694,8.538776468299728,6.91,37032.58093898763,1439140.620254322,"USS Navarro
FPO AP 70992"
4712,86369.7862040898,4.958995988814955,7.102155974029479,4.79,67722.54444480367,1548640.429283543,"058 Beth Fort
West Joshuachester, CA 31534-8414"
4713,83934.37565416373,5.798812888944462,7.614511539094041,5.72,54182.012738348625,1392317.2346778512,"76839 Angela Circles Apt. 658
New Scott, AL 41853"
4714,97357.68329834612,6.793484109620569,5.309161311344627,3.79,45911.92916392192,1619474.4726983802,"5574 Harris Field Apt. 314
West Jamesburgh, MA 97646-2203"
4715,61525.03336348154,5.806138434197773,5.93542144426509,3.4,53848.76781221277,492006.34623912064,"9495 Arias Valley Apt. 493
Paulberg, WA 71154"
4716,51630.366800858435,4.137929215132858,8.215518404124193,5.07,111532.64874250597,1648382.6937811973,"14763 Jeffrey Islands
Amytown, WV 47279-7543"
4717,80940.01815629794,5.280552869552362,7.723146151583765,3.66,77429.10704849049,1645488.260315272,"Unit 4985 Box 0598
DPO AE 85222"
4718,103977.3999681104,6.297699023828818,7.032359087538326,2.7,39236.41420871023,1541301.2420184852,"262 Jody Place Apt. 081
Port Brianland, ID 37750"
4719,105562.9446487794,5.785427586050894,6.295909883540638,4.72,46403.07965970166,1503909.3738659187,"72978 Espinoza River Apt. 959
North Amy, NJ 79845"
4720,89540.98580559486,5.4403919866565635,6.416727979955853,3.93,55944.89093159284,1349630.1582058223,"59448 Carrie Mills
Paultown, SC 64653"
4721,85245.43229885095,5.840544030834244,8.712657371719205,7.16,73713.23460499529,1801509.45938243,"725 Michael Cape
North Kimberlystad, WY 49615-2659"
4722,101675.09135192678,4.23416693755414,6.451078625063558,4.76,59480.643344728014,1607200.7639278537,"21931 Arellano Mills
South Paulbury, UT 61934"
4723,84429.97872000861,6.384355812931794,5.333248434974927,4.73,45596.45011371536,1064735.878288544,"697 Bautista Spur
New Jamesfurt, NC 57137-7072"
4724,81336.41275432476,7.71251447185019,6.3720428554182655,2.84,79861.69724321718,1863541.9428859728,"95025 Martin Cliff Apt. 700
Nathanfort, NH 34130"
4725,123451.88268698787,5.983030288161959,6.698681261714707,4.64,65658.18599047196,2332475.841496724,"3270 Raymond Park Suite 182
Jessicamouth, KS 01802-1197"
4726,74125.96494011566,5.135200659934925,7.040815719148082,2.66,72071.91401583255,978695.4788021821,"Unit 3689 Box 9108
DPO AA 17677"
4727,114889.77813883439,5.769210744913296,8.348991517325006,3.86,42796.55126148343,2197702.8862789534,"53001 Kevin Glen
Angelamouth, WY 22686-9718"
4728,83553.10817069028,5.145872805961727,7.615613634595583,5.09,62597.4605393873,1412036.2790026309,"789 Williams Village
East Benjaminberg, GU 47205"
4729,69190.62938114803,5.2553765713087515,5.006326828379188,3.58,31287.15980982928,434830.7510356395,"882 Tyrone Via
Stewartton, OH 41489-9900"
4730,86826.00631521619,5.1440371376034495,6.767707755952228,5.06,75845.97334984873,1425985.646538157,"8607 Tiffany Union
Evansborough, FL 16263-5128"
4731,106072.81596317542,5.865596178006539,8.89556327946217,6.17,52312.03348162641,2117479.103534651,"058 Christine Stream
Benjaminmouth, FM 71795-4614"
4732,74635.94283204664,5.029786023336711,7.52890584400822,3.52,69552.35883742437,991122.832453939,"8579 Shawn Heights
Port Johnview, MA 82008"
4733,67007.06775728647,4.138667636004676,6.700603942380576,4.88,43056.22570386017,395511.0670823291,"PSC 9213, Box 0445
APO AP 22996"
4734,62242.49835818094,6.375861604205672,5.801264125403149,4.81,90863.72061252796,1144278.4754344265,"8535 Brenda Glen
Lopezchester, NC 08675-3971"
4735,87191.86306824419,4.569089050781418,6.607473938617577,2.62,48823.36723569704,899523.8155651112,"854 Jessica Junction Suite 225
North Elizabethmouth, RI 11478-9460"
4736,77571.70198806007,4.9238414376669315,6.764822487267172,4.54,45432.27953789813,752171.5941287313,"08356 Franco Glen Apt. 405
Leeberg, WA 61075"
4737,116530.3633394786,6.32447408656937,5.457307637360311,4.73,82917.54922159217,2338078.0858788365,"USS Taylor
FPO AA 80749"
4738,84314.6994829331,5.915036537841172,7.842005104341836,7.26,52948.42688114096,1412756.6865928883,"49259 Holland Locks Apt. 841
East Juanside, SD 05880"
4739,103207.24279580805,4.921762784506592,5.997130843243278,3.66,41716.54259566796,1217519.815548557,"66976 Michael Lights Suite 737
Ballberg, PW 44138"
4740,67775.48553230148,5.701448307430766,6.126293250263057,4.63,68022.9559672423,1026522.5011703836,"99611 Nathaniel Plains
Lake Brettshire, PW 09342-6996"
4741,96352.88412408289,4.452921697056724,6.117168016119588,3.89,23544.906457452078,959961.3803991661,"958 Randall Station Suite 343
Cheyennefurt, ND 59313"
4742,115767.65170625733,4.083923353169587,5.986979085181088,4.86,55475.970161751495,1631386.2015485354,"43669 Jeanette Tunnel
Lake Curtis, NY 42689-5623"
4743,112353.99783439738,6.316937417785913,6.836498256244838,3.8,50208.34183541655,2036129.0254062875,"4578 Kelly Fields
West Sarahchester, WV 13513"
4744,53136.05184118867,5.048936715028092,7.114907164059933,2.63,66325.52867507168,514671.62508758815,"58979 Jimmy Place Apt. 907
East Bryanbury, MN 53535"
4745,90880.17556840648,5.506210709401441,7.383608940148644,7.0,46595.34172792847,1337656.2783080537,"14419 Megan Junctions
South Chelsea, IL 61758-7145"
4746,95883.98061883594,7.038423586728048,9.689559854879649,4.9,50844.29760321362,2360997.947053362,"63917 Figueroa Oval Suite 164
Mathewstad, IL 13504"
4747,94592.1734854629,6.53825383220264,8.291434317615792,3.95,50279.639518993,1897402.1729546655,"Unit 1293 Box 9750
DPO AE 75985-4473"
4748,107444.00465370652,3.6264351822093697,9.8813363003886,3.82,24851.490724790685,1590239.9009962531,"7376 Eric Knoll
West Kevinberg, IA 73324-3686"
4749,87263.75025450425,4.399028116580239,8.065418548561755,4.93,70090.50801208409,1653834.255500267,"57749 Garza View Suite 141
New Hannahborough, VT 84512"
4750,85265.01444495602,5.251956559936741,7.563789421631144,5.86,38088.84015071847,1213298.174036989,"PSC 2588, Box 3794
APO AA 05378"
4751,93647.84142379211,6.702388338807512,6.1728852737342494,2.47,37809.29025565322,1469140.4296988049,"56973 Wright Cliff Apt. 133
Melodyburgh, AR 33802"
4752,117378.10774964471,5.2834897445973175,8.001147235013036,3.78,71934.87846482193,2334057.406706737,"57004 Michael Stravenue Suite 982
Porterberg, WY 81823"
4753,73202.97485505675,3.99097432410113,7.109790629418736,2.66,91388.76630395695,1185471.5019548237,"9875 Nancy Stream
Lindseyton, WA 74817"
4754,79681.78375460893,5.5759073907233185,7.192702172069445,3.73,54387.15235399575,1136943.8114878845,"53276 Lee Common Suite 424
South Lisa, NE 01718-4381"
4755,92314.10632451225,4.098396226801807,6.425649261087171,5.03,68235.02476454264,1092887.3915395937,"5047 Petersen Fork
Yvonnemouth, VA 10518-4974"
4756,117715.01714228121,6.400936419911034,7.770832058912387,7.37,40090.8475836234,1914993.5405959093,"6437 Schmidt Mountains
Crystalbury, OK 56029-6567"
4757,75080.83635578344,4.879017158116322,8.118921865864593,3.62,76173.24859231761,1153122.0692739156,"4959 Roth Ferry
Port Robert, KY 90147-8962"
4758,99276.68087790026,6.444900652734861,5.945702042025696,2.48,50572.57830002338,1432680.726846517,"148 Jeffrey Highway
Port Jenniferside, OR 22136-1566"
4759,109084.13939995921,5.786811609815464,6.200875632348003,2.56,76814.93149074019,1915383.8134215935,"09812 Lam Bypass
North Patrickmouth, UT 91064-8378"
4760,95378.58841678448,4.833005045750692,7.784884323832876,7.1,62010.80681606622,1420511.8099167775,"37958 Sanchez Turnpike
South Richardport, CO 03903"
4761,82836.95080677945,6.576102621383344,6.678964398933928,2.69,41367.90349630839,1358499.145708668,"557 Jeffrey Fall Apt. 271
Wardtown, OR 44694"
4762,96387.01680131738,4.358716110581918,6.9211355112906086,4.74,38262.00438750466,1226769.0270935174,"231 Hensley View Suite 751
Hatfieldview, MD 22733"
4763,86500.5444393397,5.80110574597969,7.973391842862234,3.46,80144.99491822987,1996515.8123111196,"30877 Randy Lodge Suite 908
Bankstown, UT 40819"
4764,120181.22966529391,5.6482879851391035,7.6514982085039085,3.9,55607.769687163156,2265056.250819649,"PSC 9259, Box 7291
APO AA 89981-7749"
4765,84382.58574399095,6.283808992824003,6.992706210614278,3.65,41571.383143290135,1505623.242659692,"25113 Conway Brooks
Vasquezton, FL 47149"
4766,89198.07648974053,6.4352010383887235,6.159046429269688,3.96,82639.9646064409,2060952.5241307896,"914 Williamson Isle Apt. 981
East Heathershire, WA 11989"
4767,102090.94623400831,5.97153498775987,7.334478184403293,3.76,74244.61293554361,2104337.4799587936,"207 Dillon Knolls
Port Jesseburgh, FM 27308"
4768,96028.49530864797,4.764258933468486,7.380979072613865,5.67,64623.10991095073,1597091.991095733,"05757 Oconnor Fields Suite 769
East Sarah, MP 54966-0420"
4769,76566.64830347746,4.884898040735721,5.839246508672609,3.88,63017.21457376143,1082297.9509775506,"674 Bailey Lodge Suite 415
Frazierbury, NV 16123"
4770,90996.01446767409,6.517647244642926,7.246642301484903,7.29,58524.222324016155,1655056.3364751746,"75891 Reese Tunnel Apt. 772
Port Amanda, PR 46259"
4771,87059.30497182014,5.499578211825786,6.216689979132932,3.86,58028.751079858885,1168942.0040205114,"77080 Sarah Divide
Davidview, HI 44093"
4772,84530.54063743947,5.478267071401566,5.732314094081301,3.52,31537.745656269497,800222.141700208,"440 John Spring Suite 275
Port Victorside, NH 78659"
4773,72249.94878789892,3.7094780890414283,7.53349859278285,4.91,73967.7825522655,883898.9277947313,"7988 Kramer Road
East Erin, FL 62622-4958"
4774,86769.99674938543,6.118263984290831,6.593510470315076,2.8,76429.53325659886,1965391.1609678094,"USCGC Foster
FPO AA 47429-6537"
4775,88982.15970378162,6.378503188709962,6.871080209157846,3.97,64613.58223328458,1519499.5597257877,"660 Terri Mountains Apt. 270
New Mary, MH 35205-2457"
4776,105054.28777717985,4.828318260757958,6.184259560057794,2.49,44738.86604916866,1496828.8196327041,"9422 Samuel Station
Jamesside, WV 54275"
4777,72753.20808278315,4.6292187528560795,10.032254587348913,3.7,57769.178604471,1159160.204686459,"44863 Derek Station
Paulton, GA 56946"
4778,94822.75166442727,5.034490108727462,7.224137255405357,7.1,58097.55796061834,1372042.9555826166,"4828 Megan Summit Suite 152
Anthonyberg, NE 63643"
4779,99372.62035211634,4.794066830628624,7.763349629875757,3.9,67524.98076405999,1737916.0634679492,"Unit 9060 Box 7328
DPO AA 09770-7230"
4780,106527.84814006982,6.7787616807648385,6.095195505812938,2.65,68316.34983223777,2122826.353476047,"43119 Julia Street Suite 420
Jorgebury, MS 26196"
4781,98187.41868537638,6.442344212646413,9.046791435919014,6.03,54699.07531989499,2067437.3421573422,"22503 Rachel Street Suite 650
South Jordanbury, OH 17336"
4782,111601.29038597962,7.381279755210689,6.457797593426477,3.91,55751.490281792656,2169576.8699538307,"48528 Kristine Skyway
South Jodifort, WV 31717-0846"
4783,112401.99450334287,6.347658281565235,7.899965324487038,3.5,42551.2172877301,2171333.5672050635,"4456 Kelly Cove
New Thomasbury, KY 18631-6214"
4784,69235.86405319447,5.573192878793299,7.447014178988133,6.11,57091.63817376441,1299230.7263743887,"2411 Deanna Parkways Suite 204
West Theodore, NE 88598-8169"
4785,83066.49173373128,4.6805369479889745,7.863930594459128,5.77,59280.93583676544,1202712.8698363174,"209 Jennifer Causeway Suite 541
Brandonville, KS 01189-6898"
4786,89837.9044719763,4.730551326092912,7.732722095513167,3.62,102764.32751269256,1787779.5800721005,"Unit 3491 Box 0706
DPO AP 96821"
4787,79125.3279359291,5.672160731744207,6.73985030519351,5.06,23912.414482989385,731691.3093368347,"68008 Taylor Streets
Grayburgh, CT 95202-6505"
4788,100052.39658900349,4.664046987790382,7.205066667279485,6.16,97220.1946739411,2398407.9022491174,"546 Wheeler Ford Apt. 311
Listad, PR 99664-0344"
4789,114362.48210067517,4.539824568292489,7.397570316463589,6.93,21553.46921536492,1175846.5122154353,"15943 Megan Terrace
Pettystad, PR 56222"
4790,98377.432629602,6.18378475003347,6.886186826927864,4.59,68554.1212319536,1923484.882407423,"6009 Lewis Rapid Apt. 018
Davisfurt, DE 04152"
4791,90272.05550738708,5.298610263633652,7.731045534453702,4.92,54506.15309328001,1422946.4407782818,"171 Cannon River
Lake Joseph, TN 83192-2232"
4792,78854.06410688987,5.859503051199331,7.182485526429015,4.94,70182.5447012292,1606386.330847752,"6581 Lisa Branch Apt. 652
Carrollmouth, VA 28735-6494"
4793,68063.9983049169,6.522997589491936,8.190845750098577,6.88,65778.85778431989,1504073.8900482378,"USNS Berg
FPO AA 83492"
4794,77290.87862008212,5.839176097644079,8.674228467875716,3.44,88095.04029321096,2009159.8344699075,"38462 Cox Field Suite 850
Lake Mark, GU 84861"
4795,94170.23707868413,5.864185005666354,7.014535009148208,3.5,57384.18649990514,1745896.9384074914,"93689 Montgomery Prairie Apt. 432
Wolfebury, OR 54163"
4796,81435.59341783088,6.564640415730172,7.0689095309318875,4.93,62821.008943413755,1532499.8855598818,"847 Jessica Street
Nicoleberg, FL 09088-9985"
4797,92452.04781584139,6.240227761399717,7.493164708724448,4.68,73454.62559708829,1736580.030145468,"9272 Bates Port
Maddenton, WV 08558-3008"
4798,59247.56565472762,5.002157826269011,7.515298965500328,3.52,81747.0309907454,1022360.1695199443,"673 Valerie Landing Suite 523
New Williamborough, MN 06880"
4799,59719.69904018052,6.1269802474687705,7.805357621880551,6.08,43745.696307205326,1007923.6911591789,"675 Morrison Plain
South Kaylaborough, AK 41760"
4800,88206.61078635702,6.875087510855128,7.058918506934563,2.51,60864.81113064694,1609915.3356812838,"10377 Tucker Lakes Apt. 172
Carterchester, WI 06196"
4801,109395.73854110607,5.083002362757858,6.542168598760731,4.71,62928.35978067679,1712707.856629444,"8688 Jerry Neck
South Donna, RI 54045-1736"
4802,111812.10882372379,5.374265812740534,7.4826808000108285,7.34,40316.85314796493,1800237.4137259992,"2726 Fuentes Springs Suite 886
South Franklin, PA 11544"
4803,82873.82210570041,4.905851040152435,7.861567221415377,3.84,114652.47009003512,1955610.3044915101,"8500 Colin Shores Apt. 432
New Gilbert, FM 03165"
4804,88985.70222746745,4.3397614521115475,5.470861757910352,4.85,51701.23053526556,813911.7129060493,"15807 Thomas Mission
Lake Amy, PW 64191"
4805,86389.67895626863,5.8527660449106405,7.786100882550571,3.75,48164.47109087853,1374500.776734282,"2638 Parker Union Suite 033
South Charles, OR 38091-0348"
4806,89068.88608144737,5.026516449770752,7.852387318316261,3.87,59658.91131440501,1424499.3533587195,"69803 Smith Rest Suite 384
Lake Miranda, FL 55744"
4807,109535.42086170599,5.622331306368948,7.392199839157307,7.01,66797.9923480001,2119565.2928930344,"Unit 1502 Box 9883
DPO AA 22110-4830"
4808,90087.3516795724,7.0651134495335475,6.008876880307249,2.56,44289.20273412909,1442427.8070834726,"Unit 3782 Box 1041
DPO AP 59400-8142"
4809,94452.44566176063,5.612489353451067,7.162071894067265,3.5,44011.56276731384,1283134.2819633265,"802 Walters Fork
Hardingmouth, MN 97313-1424"
4810,91681.59917950128,5.193133910847978,8.30250266529517,3.55,57042.45463928435,1684957.8614908599,"USNV Fuentes
FPO AA 18414-6697"
4811,93288.5608755206,5.1744687229201345,6.3974109643114065,3.81,49414.977706718244,1040817.3711351205,"53366 Wells Harbors Suite 205
Moodystad, RI 51788-4199"
4812,82138.443962066,5.4375322207215095,6.789541476348928,4.89,43898.450802470026,1021018.8813981552,"8524 King Lake
Meadowsmouth, TX 61037-7289"
4813,82122.21610585548,5.8001787328289955,6.244299859502983,3.42,48652.81904629377,1239964.9724198051,"32474 Kent Plain
New Nicholas, WV 92542"
4814,110401.95985211534,4.862384224530275,7.323911477300083,4.86,53511.08436087908,1689902.237059702,"81535 Smith Fields Apt. 860
Port Maryfort, UT 25152-7291"
4815,103406.45123174066,6.028484493163087,7.5429840902561205,7.14,46289.816285547844,1727162.177600369,"2206 Michael Place
Kevinhaven, TX 51899"
4816,99225.57342424132,7.7458747261995295,7.344324669557993,3.64,45752.27458628366,2016807.4923410343,"9948 Johnson Plain
Susanside, AK 42875-7450"
4817,71847.17723139275,5.594513063573587,6.862339157529095,3.67,40737.50857766756,693402.8026104511,"0302 Lawrence Flats
Underwoodbury, OH 73036"
4818,108339.05605838961,6.436351696392342,6.778007607416168,2.38,68210.38322091711,1951434.5408850198,"PSC 9862, Box 7769
APO AA 73086-0222"
4819,92327.533336737,5.13645820824377,5.597827151212898,2.28,50774.98685144902,1243793.2183087263,"53280 Renee Canyon
Christopherland, IL 44788-8245"
4820,67592.63701305422,4.624957584466045,7.418546297961664,6.88,55068.40107317277,837385.2183604322,"0645 Arroyo Trail
East Michelle, LA 07906-8981"
4821,94799.51779838347,5.987360543736462,8.015745840091773,3.4,57498.577607651416,1810007.8439684233,"515 Perkins Centers
Justinfurt, ID 88176"
4822,77543.47728731071,5.861619702001889,7.59790158866024,7.11,74428.6579454319,1545789.8360982232,"PSC 8150, Box 6860
APO AE 97253"
4823,83823.10312604457,5.387240781428779,6.434605062869869,4.94,64890.12000282429,1201163.0581665856,"842 Bryan Branch Apt. 031
Foxborough, MT 33830"
4824,82119.740750562,3.7653404107600474,7.6947309387074245,5.05,60300.015295413556,936077.7852504011,"673 Cox Causeway
Port Robert, KY 19449-4787"
4825,104027.17720525581,4.379474670028307,7.629566091603409,5.78,65789.82061353137,1702920.3972971777,"913 Jennifer Gateway
Priceburgh, IA 07032"
4826,107032.15073557085,4.78827978396754,7.314241498465919,4.69,50079.32376078129,1556095.6854110972,"427 William Estates
New David, AS 97086-1735"
4827,86224.96324989616,5.617234819838009,7.142795432008371,2.29,53253.5148849793,1246832.7052831964,"73554 Justin Springs Suite 074
South Barbaramouth, AZ 98406"
4828,112393.25022542835,7.026298787260949,8.72289924812762,6.19,50693.47410097458,2256041.9978101584,"889 Michael Park Suite 582
East Kathleen, WV 56246-6708"
4829,94289.78944613363,6.3811970366950606,7.5572953931030815,4.73,48498.893550269524,1950626.287382118,"467 Charles Corner Suite 640
New Dennisstad, CA 86309"
4830,74327.77242668938,6.580432139542319,7.981813368984983,3.86,62028.60716961837,1429156.7600068161,"53604 Charles Inlet
North Sarah, RI 84479"
4831,91369.28246535835,6.682374616888607,8.630158353020272,3.59,54921.299040071644,1898473.5898498867,"925 Jeffrey Flats
Hendersonland, IL 00112-7975"
4832,96279.41829407417,5.93757337354743,6.881616361080767,2.49,72480.78329628834,1783133.2112248503,"29275 Wade Bypass Apt. 677
Lake Jonathantown, NM 62508"
4833,81740.21497343054,6.490795802883727,8.044222510990508,3.93,99956.37754365502,2261689.784394815,"55801 Lisa Union
Herreramouth, GU 34932-6800"
4834,75089.23079840117,6.990650692119875,6.744831833170283,4.99,54554.75917611429,1486774.6730385586,"7660 Lewis Springs Apt. 280
Greeneshire, VT 67668-0305"
4835,94623.72094137222,6.023784042326598,5.598613066341208,5.05,64965.91826084062,1447307.4319844232,"84727 Diaz Stream Apt. 922
Lewishaven, NC 81679"
4836,95419.08086365389,5.141316267980823,6.22075769142538,4.55,42316.559058182575,1196972.2846742533,"796 Joshua Forges Suite 834
Bensonside, CA 82761"
4837,98325.16118678157,6.1737772376883795,8.465696188571929,5.67,62268.27423611864,2028800.1509592698,"USNS Pearson
FPO AP 81151"
4838,81502.99118766014,6.102456420843815,7.788715583247611,6.17,58374.316361787955,1330673.6467318868,"USS Berry
FPO AE 35347"
4839,96045.92999820107,7.073296828319228,6.720640631369779,5.03,75742.91536295232,2050700.6441355036,"53827 Hines Garden
West Josephland, RI 37586-5546"
4840,102033.60733380824,7.398126315067593,6.278281963893729,3.54,28580.54862639686,1776327.7635485216,"25182 Long Mountain
Baileyfort, MO 57068"
4841,119994.5187206632,4.779716865886038,6.567596625418735,4.9,65475.86458711764,1824943.2524578206,"942 Alvarez Fork Suite 039
Quinnborough, AZ 54522"
4842,87465.88012532456,5.924273592638682,8.762796675847126,6.92,66027.96111070267,1860828.4668586873,"82353 Ronnie Parkway
Anneton, MD 97130-3540"
4843,111184.0043306039,7.0486803222809895,5.706789317792791,4.54,36391.18008199401,1517914.7566451684,"56832 Roberts Squares Suite 942
North Virginia, MI 05865-5923"
4844,50797.6256560572,6.046798343866223,7.423283032028007,6.88,65265.78594335519,1144523.5839985549,"901 Peter Fort Apt. 157
Taylorfort, ND 06249-9518"
4845,94302.03509418147,6.88036277496049,7.087329830438888,2.57,59253.51834318097,1857302.1088615684,"15503 Garcia Lane
Hardymouth, AK 11574-6906"
4846,92021.23147369809,5.951978975769715,6.98039008789529,2.53,74139.8095624149,1692516.696016941,"5644 Elliott Fall Apt. 897
Port Morgan, MS 40046"
4847,103330.30941071094,6.435106444984121,6.444374049671331,2.6,60193.90279663414,1958653.8738297855,"125 Ferguson Way
Gordonburgh, AZ 65380"
4848,78692.3466806512,6.614814201447953,6.167107749992213,2.57,37485.043771281926,1126695.81853555,"3321 Timothy Harbor
East Shannonhaven, ID 39704-4663"
4849,92842.81312259064,4.363676029917933,6.6144700904088225,2.82,70225.64233683165,1322236.9820892692,"382 Kaitlyn Springs
Singletontown, AS 01030"
4850,94527.71007575378,5.923422430390296,8.581988699765098,6.03,51241.93080892111,1924426.8491153598,"1864 Reynolds Key Suite 000
North Anita, FL 02822"
4851,74905.35184844148,5.063482203137727,5.285454858794483,2.28,70916.62690693492,959934.9782776772,"Unit 3360 Box 2701
DPO AP 62975"
4852,95643.77536578722,6.082356348246863,6.919118275223456,3.69,70317.55763908617,1708519.5659965202,"9820 Colleen Underpass Suite 077
East William, GA 30315-2964"
4853,103251.20138583747,5.115785014598936,9.15014530183905,6.91,61586.19562486998,2063909.4336101278,"USCGC Jefferson
FPO AE 46785-9469"
4854,100152.95069556417,4.715946864910417,6.761984851936257,2.78,55964.74967071253,1461752.4046618782,"USNV Jennings
FPO AE 37951-6327"
4855,47968.41298287465,5.3778944152353985,7.978242022269395,5.67,40913.2263629666,389821.9521705391,"645 Mary Radial
East Roberto, CA 23652-5430"
4856,81539.94076220448,3.5798568409848857,7.589231557154253,5.0,92719.82536221093,1135570.7201014801,"511 Daniel Ferry Apt. 953
Robertmouth, OR 77859"
4857,91633.48395718825,6.063827279466616,6.7376295564639745,4.77,61400.69873450456,1408143.65473327,"94449 Natasha Junctions
Sarahview, NM 42352"
4858,103762.8185976157,5.86958131581846,6.989682602610072,2.63,68944.8987897904,2078171.8524676189,"00656 William Squares
Johnmouth, WV 45911"
4859,98738.44090227089,8.648610156356304,6.439609713960287,3.46,59285.339879738705,2338605.2269376586,"7178 Michael Key Apt. 038
Mccallmouth, MS 37873-8910"
4860,79527.16046242135,6.317088215770258,7.699510583636102,7.13,58931.086397320636,1161603.8940345258,"639 Catherine Spring Apt. 944
Shannonside, PA 98980-9056"
4861,82005.27558200214,5.410524542261269,7.566874880974277,3.92,58545.73138211386,1341656.1752931632,"614 Jodi Branch
West Victorchester, TX 85087-6434"
4862,105870.11446927622,6.4073527720270835,7.862378568979708,5.79,38634.94429827046,1836609.5502575398,"31832 Harris Gardens Suite 609
New Charles, NH 96925"
4863,93083.51510640852,5.8801945520650385,8.952530167306094,6.19,71927.57244913046,2108210.6023344244,"5536 Thomas Viaduct Apt. 622
Adamborough, FM 43195-6662"
4864,93163.94320777242,6.496262671515514,7.182934591870151,3.65,60849.70186489681,1746111.4276087882,"6617 Helen Unions
South Susan, MO 41149-7551"
4865,78168.50603904692,5.719078558508089,8.418654143112052,4.74,39371.12239412553,1254597.246166917,"4062 Alexander Road
Floydchester, MN 54215"
4866,96233.77983574849,5.339353656906131,8.385456276888688,7.19,44447.40449111825,1629692.6932531341,"PSC 8990, Box 5293
APO AE 95141"
4867,92458.0209887133,6.808997258470391,7.456317282667596,7.01,58990.41780295209,1819973.5670388257,"562 Joseph Rapids
Lake Kristinville, WA 74464-4314"
4868,71505.99963503645,7.3096392456172525,7.737784304283192,3.57,82841.44948045719,1887156.5404129417,"2765 Robert Viaduct
Port Katherineburgh, IA 85708-6249"
